goods_code,hier_pos,language,description
9505900000,6,FR,autres
9506000000,4,FR,"Articles et matériel pour la culture physique, la gymnastique, l'athlétisme, les autres sports (y compris le tennis de table) ou les jeux de plein air, non dénommés ni compris ailleurs dans le présent chapitre; piscines et pataugeoires"
9506110000,6,FR,Skis de neige et autre matériel pour la pratique du ski de neige
9506110000,6,FR,Skis
9506111000,8,FR,Skis de fond
9506112100,8,FR,Skis alpins
9506112100,8,FR,Monoskis et surfs des neiges
9506112900,8,FR,autres
9506118000,8,FR,autres skis
9506120000,6,FR,Fixations pour skis
9506190000,6,FR,autres
9506210000,6,FR,"Skis nautiques, aquaplanes, planches à voile et autre matériel pour la pratique des sports nautiques"
9506210000,6,FR,Planches à voile
9506290000,6,FR,autres
9506310000,6,FR,Clubs de golf et autre matériel pour le golf
9506310000,6,FR,Clubs complets
9506320000,6,FR,Balles
9506390000,6,FR,autres
9506391000,8,FR,Parties de clubs
9506399000,8,FR,autres
9506400000,6,FR,Articles et matériel pour le tennis de table
9506510000,6,FR,"Raquettes de tennis, de badminton ou similaires, même non cordées"
9506510000,6,FR,"Raquettes de tennis, même non cordées"
9506590000,6,FR,autres
9506610000,6,FR,"Ballons et balles, autres que les balles de golf ou de tennis de table"
9506610000,6,FR,Balles de tennis
9506620000,6,FR,gonflables
9506690000,6,FR,autres
9506691000,8,FR,Balles de cricket ou de polo
9506699000,8,FR,autres
9506700000,6,FR,"Patins à glace et patins à roulettes, y compris les chaussures auxquelles sont fixés des patins"
9506701000,8,FR,Patins à glace
9506703000,8,FR,Patins à roulettes
9506709000,8,FR,Parties et accessoires
9506910000,6,FR,autres
9506910000,6,FR,"Articles et matériel pour la culture physique, la gymnastique ou l'athlétisme"
9506911000,8,FR,Appareils d'exercices à système d'effort modulable
9506919000,8,FR,autres
9506990000,6,FR,autres
9506991000,8,FR,Articles de cricket ou de polo autres que les balles
9506999000,8,FR,autres
9507000000,4,FR,"Cannes à pêche, hameçons et autres articles pour la pêche à la ligne; épuisettes pour tous usages; leurres (autres que ceux des n$o$s|9208|ou 9705) et articles de chasse similaires"
9507100000,6,FR,Cannes à pêche
9507200000,6,FR,"Hameçons, même montés sur avançons"
9507201000,8,FR,Hameçons non montés
9507209000,8,FR,autres
9507300000,6,FR,Moulinets pour la pêche
9507900000,6,FR,autres
9508000000,4,FR,"Cirques ambulants et ménageries ambulantes; manèges pour parcs de loisirs et attractions de parcs aquatiques; attractions foraines, y compris les stands de tir; théâtres ambulants"
9508100000,6,FR,Cirques ambulants et ménageries ambulantes
9508100010,10,FR,comprenant des animaux vivants
9508100090,10,FR,autres
9508210000,6,FR,Manèges pour parcs de loisirs et attractions de parcs aquatiques
9508210000,6,FR,Montagnes russes
9508220000,6,FR,"Carrousels, balançoires et manèges"
9508230000,6,FR,Autos tamponneuses
9508240000,6,FR,Simulateurs de mouvements et cinémas dynamiques
9508250000,6,FR,Manèges aquatiques
9508260000,6,FR,Attractions de parcs aquatiques
9508290000,6,FR,autres
9508300000,6,FR,Attractions foraines
9508400000,6,FR,Théâtres ambulants
9600000000,2,FR,OUVRAGES DIVERS
9601000000,4,FR,"Ivoire, os, écaille de tortue, corne, bois d'animaux, corail, nacre et autres matières animales à tailler, travaillés, et ouvrages en ces matières (y compris les ouvrages obtenus par moulage)"
9601100000,6,FR,Ivoire travaillé et ouvrages en ivoire
9601100010,10,FR,faits à la main
9601100090,10,FR,autres
9601900000,6,FR,autres
9602000000,4,FR,"Matières végétales ou minérales à tailler, travaillées, et ouvrages en ces matières; ouvrages moulés ou taillés en cire, en paraffine, en stéarine, en gommes ou résines naturelles, en pâtes à modeler, et autres ouvrages moulés ou taillés, non dénommés ni compris ailleurs; gélatine non durcie travaillée, autre que celle du n$o|3503, et ouvrages en gélatine non durcie"
9602000010,10,FR,faits à la main
9602000090,10,FR,autres
9603000000,4,FR,"Balais et brosses, même constituant des parties de machines, d'appareils ou de véhicules, balais mécaniques pour emploi à la main, autres qu'à moteur, pinceaux et plumeaux; têtes préparées pour articles de brosserie; tampons et rouleaux à peindre; raclettes en caoutchouc ou en matières souples analogues"
9603100000,6,FR,"Balais et balayettes consistant en brindilles ou autres matières végétales en bottes liées, emmanchés ou non"
9603210000,6,FR,"Brosses à dents, brosses et pinceaux à barbe, à cheveux, à cils ou à ongles et autres brosses pour la toilette des personnes, y compris ceux constituant des parties d'appareils"
9603210000,6,FR,"Brosses à dents, y compris les brosses à dentiers"
9603290000,6,FR,autres
9603293000,8,FR,Brosses à cheveux
9603298000,8,FR,autres
9603300000,6,FR,"Pinceaux et brosses pour artistes, pinceaux à écrire et pinceaux similaires pour l'application des produits cosmétiques"
9603301000,8,FR,"Pinceaux et brosses pour artistes, pinceaux à écrire"
9603309000,8,FR,Pinceaux pour l'application des produits cosmétiques
9603400000,6,FR,"Brosses et pinceaux à peindre, à badigeonner, à vernir ou similaires (autres que les pinceaux du n$o|9603|30); tampons et rouleaux à peindre"
9603401000,8,FR,"Brosses et pinceaux à peindre, à badigeonner, à vernir ou similaires"
9603409000,8,FR,Tampons et rouleaux à peindre
9603500000,6,FR,"autres brosses constituant des parties de machines, d'appareils ou de véhicules"
9603900000,6,FR,autres
9603901000,8,FR,"Balais mécaniques pour emploi à la main, autres qu'à moteur"
9603909100,8,FR,autres
9603909100,8,FR,"Brosses et balais-brosses pour l'entretien des surfaces ou pour le ménage, y compris les brosses à vêtements ou à chaussures; articles de brosserie pour la toilette des animaux"
9603909900,8,FR,autres
9604000000,4,FR,"Tamis et cribles, à main"
9605000000,4,FR,"Assortiments de voyage pour la toilette des personnes, la couture ou le nettoyage des chaussures ou des vêtements"
9606000000,4,FR,Boutons et boutons-pression; formes pour boutons et autres parties de boutons ou de boutons-pression; ébauches de boutons
9606100000,6,FR,Boutons-pression et leurs parties
9606210000,6,FR,Boutons
9606210000,6,FR,"en matières plastiques, non recouverts de matières textiles"
9606220000,6,FR,"en métaux communs, non recouverts de matières textiles"
9606290000,6,FR,autres
9606300000,6,FR,Formes pour boutons et autres parties de boutons; ébauches de boutons
9607000000,4,FR,Fermetures à glissière et leurs parties
9607110000,6,FR,Fermetures à glissière
9607110000,6,FR,avec agrafes en métaux communs
9607190000,6,FR,autres
9607200000,6,FR,Parties
9607201000,8,FR,en métaux communs (y compris les rubans munis d'agrafes en métaux communs)
9607209000,8,FR,autres
9608000000,4,FR,"Stylos et crayons à bille; stylos et marqueurs à mèche feutre ou à autres pointes poreuses; stylos à plume et autres stylos; stylets pour duplicateurs; porte-mine; porte-plume, porte-crayon et articles similaires; parties (y compris les capuchons et les agrafes) de ces articles, à l'exclusion de celles du n$o|9609"
9608100000,6,FR,Stylos et crayons à bille
9608101000,8,FR,à encre liquide
9608109200,8,FR,autres
9608109200,8,FR,avec cartouche remplaçable
9608109900,8,FR,autres
9608200000,6,FR,Stylos et marqueurs à mèche feutre ou à autres pointes poreuses
9608300000,6,FR,Stylos à plume et autres stylos
9608400000,6,FR,Porte-mine
9608500000,6,FR,Assortiments d'articles relevant d'au moins deux des sous-positions précitées
9608600000,6,FR,"Cartouches de rechange pour stylos ou crayons à bille, associées à leur pointe"
9608910000,6,FR,autres
9608910000,6,FR,Plumes à écrire et becs pour plumes
9608910010,10,FR,"Pointes non fibreuses en matière plastique pour marqueurs, comportant un canal interne"
9608910020,10,FR,"Mèches feutre ou autres pointes poreuses pour marqueurs, sans canal intérieur"
9608910090,10,FR,autres
9608990000,6,FR,autres
9609000000,4,FR,"Crayons (autres que les crayons du n$o|9608), mines, pastels, fusains, craies à écrire ou à dessiner et craies de tailleurs"
9609100000,6,FR,Crayons à gaine
9609101000,8,FR,avec mine de graphite
9609109000,8,FR,autres
9609200000,6,FR,Mines pour crayons ou porte-mine
9609900000,6,FR,autres
9609901000,8,FR,Pastels et fusains
9609909000,8,FR,autres
9610000000,4,FR,"Ardoises et tableaux pour l'écriture ou le dessin, même encadrés"
9611000000,4,FR,"Dateurs, cachets, numéroteurs, timbres et articles similaires (y compris les appareils pour l'impression d'étiquettes), à main; composteurs et imprimeries comportant des composteurs, à main"
9612000000,4,FR,"Rubans encreurs pour machines à écrire et rubans encreurs similaires, encrés ou autrement préparés en vue de laisser des empreintes, même montés sur bobines ou en cartouches; tampons encreurs même imprégnés, avec ou sans boîte"
9612100000,6,FR,Rubans encreurs
9612101000,8,FR,en matière plastique
9612101010,10,FR,"Rubans encreurs en matière plastique composés de plusieurs segments de couleurs différentes, où les substances colorantes sont amenées par la chaleur dans un support (dit sublimation de substances colorantes)"
9612101090,10,FR,autres
9612102000,8,FR,"en fibres synthétiques ou artificielles, d'une largeur inférieure à 30|mm, placés en permanence dans des cartouches en plastique ou en métal du type utilisé pour les machines à écrire automatiques, les machines automatiques de traitement de l'information et les autres machines"
9612108000,8,FR,autres
9612200000,6,FR,Tampons encreurs
9613000000,4,FR,"Briquets et allumeurs (à l'exclusion des allumeurs du n$o|3603), même mécaniques ou électriques, et leurs parties autres que les pierres et les mèches"
9613100000,6,FR,"Briquets de poche, à gaz, non rechargeables"
9613200000,6,FR,"Briquets de poche, à gaz, rechargeables"
9613800000,6,FR,autres briquets et allumeurs
9613900000,6,FR,Parties
9614000000,4,FR,"Pipes (y compris les têtes de pipes), fume-cigare et fume-cigarette, et leurs parties"
9614001000,8,FR,"Ébauchons de pipes, en bois ou en racines"
9614009000,8,FR,autres
9615000000,4,FR,"Peignes à coiffer, peignes de coiffure, barrettes et articles similaires; épingles à cheveux; pince-guiches, ondulateurs, bigoudis et articles similaires pour la coiffure, autres que ceux du n$o|8516, et leurs parties"
9615110000,6,FR,"Peignes à coiffer, peignes de coiffure, barrettes et articles similaires"
9615110000,6,FR,en caoutchouc durci ou en matières plastiques
9615190000,6,FR,autres
9615900000,6,FR,autres
9616000000,4,FR,"Vaporisateurs de toilette, leurs montures et têtes de montures; houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits de toilette"
9616100000,6,FR,"Vaporisateurs de toilette, leurs montures et têtes de montures"
9616101000,8,FR,Vaporisateurs de toilette
9616109000,8,FR,Montures et têtes de montures
9616200000,6,FR,Houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits de toilette
9617000000,4,FR,"Bouteilles isolantes et autres récipients isothermiques montés, dont l'isolation est assurée par le vide, ainsi que leurs parties (à l'exclusion des ampoules en verre)"
9618000000,4,FR,Mannequins et articles similaires; automates et scènes animées pour étalages
9619000000,4,FR,"Serviettes et tampons hygiéniques, couches, langes et articles similaires, en toutes matières"
9619003000,8,FR,en ouate de matières textiles
9619004000,8,FR,en autres matières textiles
9619004000,8,FR,"Serviettes, tampons hygiéniques et articles similaires"
9619004010,10,FR,de bonneterie
9619004090,10,FR,autres
9619005000,8,FR,"Couches, langes et articles similaires"
9619005010,10,FR,de bonneterie
9619005090,10,FR,autres
9619007100,8,FR,en autres matières
9619007100,8,FR,"Serviettes, tampons hygiéniques et articles similaires"
9619007100,8,FR,Serviettes hygiéniques
9619007500,8,FR,Tampons hygiéniques
9619007900,8,FR,autres
9619008100,8,FR,"Couches, langes et articles similaires"
9619008100,8,FR,Couches et langes pour bébés
9619008900,8,FR,"autres (articles pour l'incontinence, par exemple)"
9620000000,4,FR,"Monopodes, bipieds, trépieds et articles similaires"
9620001000,8,FR,"des types utilisés pour les appareils de photographie ou de vidéographie numériques, les caméras et projecteurs cinématographiques; des types utilisés pour d'autres appareils du chapitre 90"
9620009100,8,FR,autres
9620009100,8,FR,en matières plastiques ou en aluminium
9620009110,10,FR,en matière plastique
9620009190,10,FR,autres
9620009900,8,FR,autres
9700000000,2,FR,"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITÉ"
9701000000,4,FR,"Tableaux, peintures et dessins, faits entièrement à la main, à l'exclusion des dessins du n$o|4906|et des articles manufacturés décorés à la main; collages, mosaïques et tableautins similaires"
9701210000,6,FR,Ayant plus de 100|ans d'âge
9701210000,6,FR,"Tableaux, peintures et dessins"
9701210010,10,FR,ayant plus de 200 ans d’âge
9701210090,10,FR,autres
9701220000,6,FR,Mosaïques
9701220010,10,FR,ayant plus de 200 ans d’âge
9701220090,10,FR,autres
9701290000,6,FR,autres
9701290010,10,FR,ayant plus de 200 ans d’âge
9701290090,10,FR,autres
9701910000,6,FR,autres
9701910000,6,FR,"Tableaux, peintures et dessins"
9701920000,6,FR,Mosaïques
9701990000,6,FR,autres
9702000000,4,FR,"Gravures, estampes et lithographies originales"
9702100000,6,FR,ayant plus de 100|ans d'âge
9702100010,10,FR,Manuscrits rares
9702100010,10,FR,ayant plus de 200 ans d’âge
9702100015,10,FR,autres
9702100080,10,FR,autres
9702100080,10,FR,ayant plus de 200 ans d’âge
9702100090,10,FR,autres
9702900000,6,FR,autres
9702900010,10,FR,"Bois sous forme de grumes ou billes équarries avec un simple traitement de surface, sculpté ou finement fileté ou peint, sans valeur ajoutée significative et aucune modification substantielle de forme"
9702900080,10,FR,autres
9702900080,10,FR,Manuscrits rares
9702900085,10,FR,autres
9703000000,4,FR,"Productions originales de l'art statuaire ou de la sculpture, en toutes matières"
9703100000,6,FR,ayant plus de 100|ans d'âge
9703100010,10,FR,ayant plus de 200 ans d’âge
9703100090,10,FR,autres
9703900000,6,FR,autres
9704000000,4,FR,"Timbres-poste, timbres fiscaux, marques postales, enveloppes premier jour, entiers postaux et analogues, oblitérés, ou bien non oblitérés, autres que les articles du n$o|4907"
9705000000,4,FR,"Collections et pièces de collection présentant un intérêt archéologique, ethnographique, historique, zoologique, botanique, minéralogique, anatomique, paléontologique ou numismatique"
9705100000,6,FR,"Collections et pièces de collection présentant un intérêt archéologique, ethnographique, historique"
