goods_code,hier_pos,language,description
0307211019,10,EN,Other
0307211091,10,EN,Other
0307211091,10,EN,Intended for human consumption
0307211099,10,EN,Other
0307219000,8,EN,Other
0307219010,10,EN,Intended for human consumption
0307219090,10,EN,Other
0307220000,6,EN,Frozen
0307221000,8,EN,"Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten"
0307221000,8,EN,Coquilles St Jacques (Pecten maximus)
0307229000,8,EN,Other
0307229500,8,EN,Other
0307290000,6,EN,Other
0307291000,8,EN,"Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten"
0307291010,10,EN,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared"
0307291090,10,EN,Other
0307299000,8,EN,Other
0307299010,10,EN,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared"
0307299090,10,EN,Other
0307310000,6,EN,"Mussels (Mytilus spp., Perna spp.)"
0307310000,6,EN,"Live, fresh or chilled"
0307311000,8,EN,Mytilus spp.
0307311010,10,EN,Intended for human consumption
0307311090,10,EN,Other
0307319000,8,EN,Perna spp.
0307319010,10,EN,Intended for human consumption
0307319090,10,EN,Other
0307320000,6,EN,Frozen
0307321000,8,EN,Mytilus spp.
0307329000,8,EN,Perna spp.
0307390000,6,EN,Other
0307392000,8,EN,Mytilus spp.
0307392010,10,EN,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared"
0307392090,10,EN,Other
0307398000,8,EN,Perna spp.
0307398010,10,EN,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared"
0307398090,10,EN,Other
0307420000,6,EN,Cuttle fish and squid
0307420000,6,EN,"Live, fresh or chilled"
0307421000,8,EN,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.)"
0307422000,8,EN,Loligo spp.
0307423000,8,EN,"Squid (Ommastrephes spp., Nototodarus spp., Sepioteuthis spp.)"
0307424000,8,EN,European flying squid (Todarodes sagittatus)
0307429000,8,EN,Other
0307430000,6,EN,Frozen
0307432100,8,EN,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.)"
0307432100,8,EN,Sepiola spp.
0307432100,8,EN,Lesser cuttle fish (Sepiola rondeleti)
0307432500,8,EN,Other
0307432900,8,EN,"Sepia officinalis, Rossia macrosoma"
0307433100,8,EN,Loligo spp.
0307433100,8,EN,Loligo vulgaris
0307433300,8,EN,Loligo pealei
0307433310,10,EN,For processing
0307433390,10,EN,Other
0307433500,8,EN,Loligo gahi
0307433510,10,EN,For processing
0307433590,10,EN,Other
0307433800,8,EN,Other
0307439100,8,EN,"Ommastrephes spp., other than Ommastrephes sagittatus, Nototodarus spp., Sepioteuthis spp."
0307439110,10,EN,"Pod (body of cephalopod or the squid headless and without tentacles), with skin and fins, for processing"
0307439120,10,EN,"Whole or tentacles and fins, for processing"
0307439190,10,EN,Other
0307439200,8,EN,Illex spp.
0307439210,10,EN,"Pod (body of cephalopod or the squid headless and without tentacles), with skin and fins, for processing"
0307439220,10,EN,"Whole or tentacles and fins, for processing"
0307439290,10,EN,Other
0307439500,8,EN,European flying squid (Todarodes sagittatus) (Ommastrephes sagittatus)
0307439900,8,EN,Other
0307439921,10,EN,Todarodes pacificus
0307439921,10,EN,"Pod (body of cephalopod or the squid headless and without tentacles), with skin and fins, for processing"
0307439929,10,EN,"Whole or tentacles and fins, for processing"
0307439931,10,EN,Other
0307439990,10,EN,Other
0307490000,6,EN,Other
0307492000,8,EN,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.)"
0307492010,10,EN,"Smoked, whether or not cooked before or during the smoking process, not otherwise prepared"
0307492090,10,EN,Other
0307494000,8,EN,Loligo spp.
0307494010,10,EN,"Smoked, whether or not cooked before or during the smoking process, not otherwise prepared"
0307494090,10,EN,Other
0307495000,8,EN,"Ommastrephes spp., other than Ommastrephes sagittatus, Nototodarus spp., Sepioteuthis spp."
0307495010,10,EN,"Smoked, whether or not cooked before or during the smoking process, not otherwise prepared"
0307495090,10,EN,Other
0307496000,8,EN,European flying squid (Todarodes sagittatus) (Ommastrephes sagittatus)
0307496010,10,EN,"Smoked, whether or not cooked before or during the smoking process, not otherwise prepared"
0307496090,10,EN,Other
0307498000,8,EN,Other
0307498010,10,EN,"Smoked, whether or not cooked before or during the smoking process, not otherwise prepared"
0307498090,10,EN,Other
0307510000,6,EN,Octopus (Octopus spp.)
0307510000,6,EN,"Live, fresh or chilled"
0307520000,6,EN,Frozen
0307590000,6,EN,Other
0307590010,10,EN,"Smoked, whether or not cooked before or during the smoking process, not otherwise prepared"
0307590090,10,EN,Other
0307600000,6,EN,"Snails, other than sea snails"
0307710000,6,EN,"Clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae)"
0307710000,6,EN,"Live, fresh or chilled"
0307710010,10,EN,Intended for human consumption
0307710090,10,EN,Other
0307720000,6,EN,Frozen
0307721000,8,EN,Striped venus or other species of the family Veneridae
0307729000,8,EN,Other
0307790000,6,EN,Other
0307790010,10,EN,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared"
0307790090,10,EN,Other
0307810000,6,EN,Abalone (Haliotis spp.) and stromboid conchs (Strombus spp.)
0307810000,6,EN,"Live, fresh or chilled abalone (Haliotis spp.)"
0307810010,10,EN,Intended for human consumption
0307810090,10,EN,Other
0307820000,6,EN,"Live, fresh or chilled stromboid conchs (Strombus spp.)"
0307830000,6,EN,Frozen abalone (Haliotis spp.)
0307840000,6,EN,Frozen stromboid conchs (Strombus spp.)
0307870000,6,EN,Other abalone (Haliotis spp.)
0307870010,10,EN,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared"
0307870090,10,EN,Other
0307880000,6,EN,Other stromboid conchs (Strombus spp.)
0307880010,10,EN,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared"
0307880090,10,EN,Other
0307910000,6,EN,Other
0307910000,6,EN,"Live, fresh or chilled"
0307910010,10,EN,Common whelk (Buccinum undatum)
0307910091,10,EN,Other
0307910091,10,EN,Intended for human consumption
0307910099,10,EN,Other
0307920000,6,EN,Frozen
0307920010,10,EN,Common whelk (Buccinum undatum)
0307920090,10,EN,Other
0307990000,6,EN,Other
0307990010,10,EN,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared"
0307990090,10,EN,Other
0308000000,4,EN,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process"
0308110000,6,EN,"Sea cucumbers (Stichopus japonicus, Holothuroidea)"
0308110000,6,EN,"Live, fresh or chilled"
0308120000,6,EN,Frozen
0308190000,6,EN,Other
0308210000,6,EN,"Sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus)"
0308210000,6,EN,"Live, fresh or chilled"
0308220000,6,EN,Frozen
0308290000,6,EN,Other
0308300000,6,EN,Jellyfish (Rhopilema spp.)
0308305000,8,EN,Frozen
0308308000,8,EN,Other
0308308010,10,EN,"Live, fresh or chilled"
0308308090,10,EN,Other
0308900000,6,EN,Other
0308901000,8,EN,"Live, fresh or chilled"
0308905000,8,EN,Frozen
0308909000,8,EN,Other
0309000000,4,EN,"Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption"
0309100000,6,EN,Of fish
0309100010,10,EN,"Of trout of the species Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"
0309100020,10,EN,"Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys|spp., Cirrhinus|spp., Mylopharyngodon piceus)"
0309100030,10,EN,"Sea bream (Dentex dentex, Pagellus|spp.)"
0309100035,10,EN,Gilt-head sea bream (Sparus aurata)
0309100040,10,EN,Of sea bass (Dicentrarchus labrax)
0309100090,10,EN,Other
0309900000,6,EN,Other
0309900011,10,EN,Of crustaceans
0309900011,10,EN,Frozen
0309900015,10,EN,Other
0309900021,10,EN,Of molluscs
0309900021,10,EN,Fresh or chilled
0309900023,10,EN,Frozen
0309900025,10,EN,Other
0309900031,10,EN,Other
0400000000,2,EN,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED"
0401000000,4,EN,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter"
0401100000,6,EN,"Of a fat content, by weight, not exceeding 1|%"
0401101000,8,EN,In immediate packings of a net content not exceeding two litres
0401109000,8,EN,Other
0401200000,6,EN,"Of a fat content, by weight, exceeding 1|% but not exceeding 6|%"
0401201100,8,EN,Not exceeding 3|%
0401201100,8,EN,In immediate packings of a net content not exceeding two litres
0401201900,8,EN,Other
0401209100,8,EN,Exceeding 3|%
0401209100,8,EN,In immediate packings of a net content not exceeding two litres
0401209900,8,EN,Other
0401400000,6,EN,"Of a fat content, by weight, exceeding|6|% but not exceeding|10|%"
0401401000,8,EN,In immediate packings of a net content not exceeding two litres
0401401010,10,EN,Cream
0401401090,10,EN,Milk
0401409000,8,EN,Other
0401409010,10,EN,Cream
0401409090,10,EN,Milk
0401500000,6,EN,"Of a fat content, by weight, exceeding 10|%"
0401501100,8,EN,Not exceeding 21|%
0401501100,8,EN,In immediate packings of a net content not exceeding two litres
0401501110,10,EN,Cream
0401501190,10,EN,Milk
0401501900,8,EN,Other
0401501910,10,EN,Cream
0401501990,10,EN,Milk
0401503100,8,EN,Exceeding 21|% but not exceeding 45|%
0401503100,8,EN,In immediate packings of a net content not exceeding two litres
0401503110,10,EN,Cream
0401503190,10,EN,Milk
0401503900,8,EN,Other
0401503910,10,EN,Cream
0401503990,10,EN,Milk
0401509100,8,EN,Exceeding 45|%
0401509100,8,EN,In immediate packings of a net content not exceeding two litres
0401509110,10,EN,Cream
0401509190,10,EN,Milk
0401509900,8,EN,Other
0401509910,10,EN,Cream
0401509990,10,EN,Milk
0402000000,4,EN,"Milk and cream, concentrated or containing added sugar or other sweetening matter"
0402100000,6,EN,"In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1,5|%"
0402101100,8,EN,Not containing added sugar or other sweetening matter
0402101100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402101900,8,EN,Other
0402109100,8,EN,Other
0402109100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402109900,8,EN,Other
0402210000,6,EN,"In powder, granules or other solid forms, of a fat content, by weight, exceeding 1,5|%"
0402210000,6,EN,Not containing added sugar or other sweetening matter
0402211100,8,EN,"Of a fat content, by weight, not exceeding 27|%"
0402211100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402211800,8,EN,Other
0402219100,8,EN,"Of a fat content, by weight, exceeding 27|%"
0402219100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402219900,8,EN,Other
0402290000,6,EN,Other
0402291100,8,EN,"Of a fat content, by weight, not exceeding 27|%"
0402291100,8,EN,"Special milk, for infants, in hermetically sealed containers of a net content not exceeding 500|g, of a fat content, by weight, exceeding 10|%"
0402291500,8,EN,Other
0402291500,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402291900,8,EN,Other
0402299100,8,EN,"Of a fat content, by weight, exceeding 27|%"
0402299100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402299900,8,EN,Other
0402910000,6,EN,Other
0402910000,6,EN,Not containing added sugar or other sweetening matter
0402911000,8,EN,"Of a fat content, by weight, not exceeding 8|%"
0402913000,8,EN,"Of a fat content, by weight, exceeding 8|% but not exceeding 10|%"
0402915100,8,EN,"Of a fat content, by weight, exceeding 10|% but not exceeding 45|%"
0402915100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402915900,8,EN,Other
0402919100,8,EN,"Of a fat content, by weight, exceeding 45|%"
0402919100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402919900,8,EN,Other
0402990000,6,EN,Other
0402991000,8,EN,"Of a fat content, by weight, not exceeding 9,5|%"
0402993100,8,EN,"Of a fat content, by weight, exceeding 9,5|% but not exceeding 45|%"
0402993100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402993900,8,EN,Other
0402999100,8,EN,"Of a fat content, by weight, exceeding 45|%"
0402999100,8,EN,"In immediate packings of a net content not exceeding 2,5|kg"
0402999900,8,EN,Other
0403000000,4,EN,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa"
0403200000,6,EN,Yogurt
0403201100,8,EN,"Not flavoured nor containing added fruit, nuts, cocoa, chocolate, spices, coffee or coffee extract, plants, parts of plants, cereals or bakers' wares"
0403201100,8,EN,"Not containing added sugar or other sweetening matter, of a fat content, by weight"
0403201100,8,EN,Not exceeding 3|%
0403201300,8,EN,Exceeding 3|% but not exceeding 6|%
0403201900,8,EN,Exceeding 6|%
0403203100,8,EN,"Other, of a fat content, by weight"
0403203100,8,EN,Not exceeding 3|%
0403203300,8,EN,Exceeding 3|% but not exceeding 6|%
0403203900,8,EN,Exceeding 6|%
0403204100,8,EN,"Containing added chocolate, spices, coffee or coffee extract, plants, parts of plants, cereals or bakers' wares"
0403204100,8,EN,"Containing, by weight, less than 1,5|% milkfat, 5|% sucrose (including invert sugar) or isoglucose, 5|% glucose or starch"
0403204900,8,EN,Other
0403204933,10,EN,Containing 60|% or more by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose
0403204933,10,EN,Containing less than 70|% of sucrose (including invert sugar expessed as sucrose)
0403204936,10,EN,Other
0403204990,10,EN,Other
0403205100,8,EN,"Other, flavoured or containing added fruit, nuts or cocoa"
0403205100,8,EN,"In powder, granules or other solid forms, of a milkfat content, by weight"
0403205100,8,EN,"Not exceeding 1,5|%"
0403205300,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0403205900,8,EN,Exceeding 27|%
0403209100,8,EN,"Other, of a milkfat content, by weight"
0403209100,8,EN,Not exceeding 3|%
0403209300,8,EN,Exceeding 3|% but not exceeding 6|%
0403209900,8,EN,Exceeding 6|%
0403900000,6,EN,Other
0403901100,8,EN,"Not flavoured nor containing added fruit, nuts or cocoa"
0403901100,8,EN,"In powder, granules or other solid forms"
0403901100,8,EN,"Not containing added sugar or other sweetening matter, of a fat content, by weight"
0403901100,8,EN,"Not exceeding 1,5|%"
0403901300,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0403901900,8,EN,Exceeding 27|%
0403903100,8,EN,"Other, of a fat content, by weight"
0403903100,8,EN,"Not exceeding 1,5|%"
0403903300,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0403903900,8,EN,Exceeding 27|%
0403905100,8,EN,Other
0403905100,8,EN,"Not containing added sugar or other sweetening matter, of a fat content, by weight"
0403905100,8,EN,Not exceeding 3|%
0403905300,8,EN,Exceeding 3|% but not exceeding 6|%
0403905900,8,EN,Exceeding 6|%
0403906100,8,EN,"Other, of a fat content, by weight"
0403906100,8,EN,Not exceeding 3|%
0403906300,8,EN,Exceeding 3|% but not exceeding 6|%
0403906900,8,EN,Exceeding 6|%
0403907100,8,EN,"Flavoured or containing added fruit, nuts or cocoa"
0403907100,8,EN,"In powder, granules or other solid forms, of a milkfat content, by weight"
0403907100,8,EN,"Not exceeding 1,5|%"
0403907300,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0403907900,8,EN,Exceeding 27|%
0403909100,8,EN,"Other, of a milkfat content, by weight"
0403909100,8,EN,Not exceeding 3|%
0403909300,8,EN,Exceeding 3|% but not exceeding 6|%
0403909900,8,EN,Exceeding 6|%
0404000000,4,EN,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included"
0404100000,6,EN,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter"
0404100200,8,EN,"In powder, granules or other solid forms"
0404100200,8,EN,"Not containing added sugar or other sweetening matter, of a protein content (nitrogen content|!x!|6,38), by weight"
0404100200,8,EN,"Not exceeding 15|%, and of a fat content, by weight"
0404100200,8,EN,"Not exceeding 1,5|%"
0404100400,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0404100600,8,EN,Exceeding 27|%
0404101200,8,EN,"Exceeding 15|%, and of a fat content, by weight"
0404101200,8,EN,"Not exceeding 1,5|%"
0404101400,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0404101600,8,EN,Exceeding 27|%
0404102600,8,EN,"Other, of a protein content (nitrogen content|!x!|6,38), by weight"
0404102600,8,EN,"Not exceeding 15|%, and of a fat content, by weight"
0404102600,8,EN,"Not exceeding 1,5|%"
0404102800,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0404103200,8,EN,Exceeding 27|%
0404103400,8,EN,"Exceeding 15|%, and of a fat content, by weight"
0404103400,8,EN,"Not exceeding 1,5|%"
0404103600,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0404103800,8,EN,Exceeding 27|%
0404104800,8,EN,Other
0404104800,8,EN,"Not containing added sugar or other sweetening matter, of a protein content (nitrogen content|!x!|6,38), by weight"
0404104800,8,EN,"Not exceeding 15|%, and of a fat content, by weight"
0404104800,8,EN,"Not exceeding 1,5|%"
0404105200,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
0404105400,8,EN,Exceeding 27|%
0404105600,8,EN,"Exceeding 15|%, and of a fat content, by weight"
0404105600,8,EN,"Not exceeding 1,5|%"
0404105800,8,EN,"Exceeding 1,5|% but not exceeding 27|%"
